EXRNchain,$0.000010
Expanse,$0.050646
KuboCoin,$0.000010
MB8 Coin,$0.005873
LHT,$0.012100
ToaCoin,$0.000105
ATC Coin,$0.002175
Typerium,$0.000488
Humaniq,$0.005022
Boolberry,$0.070371
ParkinGo,$0.046052
Origin Sport,$0.003103
IHT Real Estate Protocol,$0.000917
CoinPoker,$0.003462
adbank,$0.001150
Opacity,$0.007063
Datum,$0.000913
Auxilium,$0.007527
Paypex,$0.013264
Rise,$0.005664
Substratum,$0.002335
MESEFA,$2.08
UCA Coin,$0.000607
Lunes,$0.005910
Alphacat,$0.000318
Ubex,$0.000297
Bottos,$0.001722
Penta,$0.003458
Ormeus Coin,$0.024245
Dether,$0.010197
Experty,$0.031949
SovranoCoin,$0.718327
Coin Lion,$0.023763
Insureum,$0.003837
Zipper,$0.000140
Yap Stone,$0.005727
Medicalchain,$0.002754
Zebi Token,$0.001862
NEXT.coin,$?
CloakCoin,$0.151568
NewYorkCoin,$0.000005
Eden,$0.001369
Flixxo,$0.009859
Blue Protocol,$0.019632
Omix,$0.000900
Hacken Token,$0.017918
Nework,$0.005533
TurtleNetwork,$0.009020
Bitswift,$0.204627
CPChain,$0.002126
HyperExchange,$0.013066
YAM v1,$1.31
Pinkcoin,$0.001889
ZENZO,$0.056942
Digital Gold,$57.41
HEAT,$0.016781
CVCoin,$0.054779
Sparkle Loyalty,$0.249765
Crypto Village Accelerator,$0.368022
Zero,$0.090655
Rublix,$0.036918
WeTrust,$0.008142
AmonD,$0.000948
Veil,$0.009458
BQT,$0.001316
Conceal,$0.086130
ATN,$0.008808
LUXCoin,$0.075547
Datamine,$0.131319
Edgeless,$0.006190
Pirl,$0.009242
BitCrystals,$0.031148
Skychain,$0.097015
SBank,$0.115347
WPP TOKEN,$0.002061
Axe,$0.135907
Auroracoin,$0.039170
RealTract,$0.000060
FNKOS,$0.004108
PayPie,$0.007390
Denarius,$0.095282
Gene Source Code Chain,$0.001856
GNY,$0.003569
DeFinition,$0.298924
Dimecoin,$0.000001
Evedo,$0.033524
Membrana,$0.004017
Essentia,$0.000777
Traceability Chain,$0.000549
Martkist,$0.051901
TraDove B2BCoin,$0.001346
Halo Platform,$0.000092
NativeCoin,$0.027868
Spectre.ai Utility Token,$0.025636
Mercury,$0.006607
NuShares,$0.000235
CREA,$0.033688
Chi Gastoken,$0.752272
CryptoEnergy,$19.63
Phoenixcoin,$0.008086
Espers,$0.000028
BitcoinZ,$0.000082
GoWithMi,$0.000185
Niobium Coin,$?
Bitcoin Confidential,$0.000086
Beaxy,$0.002256
Bitfex,$0.003146
BonusCloud,$0.000216
RigoBlock,$1.59
USDX [Lighthouse],$0.165751
Ormeus Cash,$0.008867
Debitum,$0.003120
Ink,$0.001110
4THPILLAR TECHNOLOGIES,$0.004936
YGGDRASH,$0.000112
CryptoVerificationCoin,$1.05
Matryx,$0.025960
StarCoin,$0.000357
GeoCoin,$0.188775
Lobstex,$0.029770
Okschain,$0.000524
Internet of People,$0.044574
DomRaider,$0.001018
Azbit,$0.000007
ECOSC,$0.687878
Bidesk,$0.074082
PeepCoin,$0.000004
Tokenbox,$0.051116
Neurotoken,$0.007342
Hush,$0.058928
LGO Token,$0.010780
Ecobit,$0.001259
Nebula AI,$0.000462
Sessia,$0.083357
BitBall,$0.002936
Pizza,$0.019113
BeatzCoin,$0.000300
Moneytoken,$0.000055
Mallcoin,$0.003174
BOMB,$0.611060
Jobchain,$0.000111
AICHAIN,$0.001045
ImageCoin,$0.054554
FuzeX,$0.000531
LocalCoinSwap,$0.010593
Faceter,$0.001165
ATMChain,$0.000105
Askobar Network,$0.006710
MEET.ONE,$0.000284
Crowd Machine,$0.001001
PARETO Rewards,$?
Alchemint Standards,$0.001684
Dropil,$0.000019
Liquidity Network,$0.009308
COVA,$0.000214
Swarm City,$0.061968
MyBit,$0.003372
0xBitcoin,$0.091619
MalwareChain,$0.164669
ZPER,$0.000447
Monarch,$0.011882
VegaWallet Token,$0.030730
Project WITH,$0.001528
Menlo One,$0.001528
GAMB,$0.000122
Electronic Energy Coin,$0.001176
Coinsbit Token,$0.000365
Paytomat,$0.003044
Cryptobuyer,$0.009456
STK,$0.001484
StableUSD,$0.944814
Zen Protocol,$0.022524
FYDcoin,$0.001048
FintruX Network,$0.005339
Blocery,$0.028772
Bitcoin Private,$0.107691
Rate3,$0.000559
Karbo,$0.057918
Vether,$1.94
Trollcoin,$0.000839
AtromG8,$0.038953
TrustDAO,$0.027263
REAL,$0.049717
Aeryus,$0.024935
ZOM,$0.011099
Olive,$0.008390
Smartshare,$0.000099
Scala,$0.000051
Cubiex,$0.005825
Master Contract Token,$0.000838
X8X Token,$0.009911
Dovu,$0.001033
BEAT,$0.003731
OVCODE,$0.010184
GoldMint,$0.237118
Cosmo Coin,$0.000683
Orbitcoin,$0.142630
Patron,$0.001079
Cappasity,$0.000677
ESBC,$0.019839
Playgroundz,$0.015672
TouchCon,$0.004331
Decentrahub Coin,$2.76
Max Property Group,$0.003017
Trittium,$0.003449
Delphy,$0.007008
SHIELD,$0.000850
VeriumReserve,$0.149769
onLEXpa,$0.002328
PetroDollar,$0.006712
CRDT,$0.121056
Coinlancer,$0.002407
SIBCoin,$0.022584
Bitcoin Plus,$2.93
Golos Blockchain,$0.001603
Qwertycoin,$0.000004
Bridge Protocol,$0.001852
Zeitcoin,$?
Sentient Coin,$0.000306
Infinitecoin,$0.000004
QuadrantProtocol,$0.001068
HiCoin,$0.000105
Bancacy,$0.003232
PIXEL,$0.010955
AMATEN,$0.053459
Devery,$0.006352
BitDegree,$0.001051
Primalbase Token,$321.77
FortKnoxster,$0.002687
Etherparty,$0.000400
Novacoin,$0.173359
EBCoin,$0.000087
Moneynet,$0.000107
OLXA,$0.000272
NANJCOIN,$0.000020
AceD,$0.002030
Semux,$0.030636
WinCash,$0.258150
Patientory,$0.005524
ExclusiveCoin,$0.066071
Vites,$0.000010
SafeInsure,$0.019289
Egoras Dollar,$0.049742
Aston,$0.000440
Beetle Coin,$0.001567
Graviocoin,$0.000326
WinStars.live,$0.019815
XEL,$0.004090
MyWish,$0.039167
TV-TWO,$0.000643
ZMINE,$0.002307
HOLD,$0.000519
Defis,$0.002660
Centric Cash,$0.001015
Switch,$0.029534
Shadow Token,$0.050867
GoNetwork,$0.004732
Cashbery Coin,$0.005244
CoinUs,$0.001030
Solaris,$0.188366
CannabisCoin,$0.004510
Infinitus Token,$0.013973
MidasProtocol,$0.001612
Bitsdaq,$0.000127
Proton Token,$0.000041
Bitblocks,$0.001373
Lunyr,$0.146610
Digital Insurance Token,$0.001492
Bob's Repair,$0.001844
Scrypta,$0.024422
RED,$0.002579
SmileyCoin,$0.000021
Merebel,$0.053904
Ether Zero,$0.001905
Electrify.Asia,$0.000628
uPlexa,$0.000139
Ixcoin,$0.022653
AidCoin,$0.007421
SpectrumCash,$0.000105
BitScreener Token,$0.003877
Swapcoinz,$0.031016
HEROcoin,$0.001725
Trinity Network Credit,$0.000979
FujiCoin,$0.000105
MesChain,$0.000419
Eristica,$0.001888
ONOToken,$0.012557
WebDollar,$0.000030
PHI Token,$0.055272
BZEdge,$0.000080
HashCoin,$0.000025
imbrex,$0.036808
MIB Coin,$0.003005
DPRating,$0.000124
The ChampCoin,$0.001796
Ulord,$0.016704
OWNDATA,$0.000031
On.Live,$0.014445
EurocoinToken,$0.002307
Datawallet,$0.000801
Lisk Machine Learning,$0.002603
Safex Cash,$0.005342
TransferCoin,$0.038804
NeuroChain,$0.000668
Quiztok,$0.009464
Pylon Network,$0.524403
EverGreenCoin,$0.021038
Starbase,$0.001616
Pigeoncoin,$0.000049
Ubricoin,$0.000112
Block-Logic,$0.012640
Playkey,$0.020908
TigerCash,$0.005301
Ties.DB,$0.004300
Q DAO Governance token v1.0,$3.90
Crypton,$0.115627
Friendz,$0.000553
CryCash,$0.060201
ION,$0.021606
Flowchain,$0.330616
BitCash,$0.013521
Maverick Chain,$0.002727
DEEX,$0.005153
Chronologic,$0.301741
IQ.cash,$0.023469
Rivetz,$0.012776
XPA,$0.002719
EncryptoTel [WAVES],$0.004615
DAV Coin,$0.000401
DATx,$0.000214
Motocoin,$0.014473
Ryo Currency,$0.011911
StrongHands,$0.000017
IDEX Membership,$139.18
DecentBet,$0.001477
VouchForMe,$0.001141
Aeron,$0.013138
Jetcoin,$0.024152
MintMe.com Coin,$0.001468
Sakura Bloom,$0.000105
MargiX,$0.010721
Ultimate Secure Cash,$0.026220
Thrive Token,$0.002622
Birake,$0.003055
Crypto Sports,$0.098588
Memetic / PepeCoin,$0.009019
Ethereum Gold,$0.011820
InvestDigital,$0.002865
Equal,$0.000790
BioCoin,$0.000231
Proxeus,$0.000849
Swap,$0.029445
Bittwatt,$0.000839
CoinFi,$0.001202
Stox,$0.004786
Pakcoin,$0.003566
BiblePay,$0.000102
Fortuna,$0.000534
Orbit Chain,$0.045650
Sentinel Chain,$0.001251
Swing,$0.049291
Libertas Token,$0.002911
SafeCapital,$0.130099
PAYCENT,$0.002848
Business Credit Substitute,$0.136250
Indorse Token,$0.005291
Leadcoin,$0.000135
Qredit,$0.000349
VeriSafe,$0.000063
Zeusshield,$0.000200
Nerva,$0.013634
EventChain,$0.007296
Bitcoin Incognito,$0.017394
DECENT,$0.004419
Decentralized Machine Learning,$0.000829
ZINC,$0.040639
MetaMorph,$0.000979
OracleChain,$0.007401
BUZZCoin,$0.000010
Ether-1,$0.004449
TrueDeck,$0.007074
FedoraCoin,$0.000001
Blockpass,$0.001292
Toast.finance,$10.76
Gems ,$0.000174
Freicoin,$0.003776
ZUM TOKEN,$0.000014
Jarvis+,$0.002121
GoByte,$0.028971
LiteDoge,$0.000105
FLIP,$0.003788
LIFE,$0.000002
Qbao,$0.003201
MAX Exchange Token,$0.115818
DopeCoin,$0.001783
AudioCoin,$0.000210
Energycoin,$0.001678
Rentberry,$0.000676
EnergiToken,$0.000235
SPINDLE,$0.000058
DIMCOIN,$?
Helium Chain,$0.014788
Winco,$0.000378
Scorum Coins,$0.006762
Zeepin,$0.000400
NetKoin,$0.000043
LunchMoney,$0.002408
HelloGold,$0.000751
Masari,$0.013955
Zuflo Coin,$0.003006
Actinium,$0.008623
Celeum,$0.038327
x42 Protocol,$0.010362
DubaiCoin,$0.045308
Arbidex,$0.009422
Opus,$0.001364
Blocktrade Token,$0.003429
Unify,$0.010383
WIZBL,$0.001259
Goldcoin,$0.004510
Sociall,$0.011179
DeVault,$0.000650
Graft,$0.000315
Pesetacoin,$0.001311
Beer Money,$0.011062
Atonomi,$0.000376
Insula,$0.301512
Streamity,$0.252286
savedroid,$0.000058
IP Exchange,$0.000329
View,$0.005139
JET8,$0.000187
AllSafe,$0.019635
Carboneum [C8] Token,$?
OptiToken,$0.006293
YMPL,$0.404406
EtherGem,$0.009067
Noir,$0.008600
XcelToken Plus,$0.000016
Bitzeny,$0.002307
Maxcoin,$0.010327
Quasarcoin,$0.001021
Cobinhood,$0.000420
Taklimakan Network,$0.003746
Jupiter,$0.001355
Fera,$0.000915
FlypMe,$0.009663
Zilla,$0.002832
TrezarCoin,$0.000757
Kuende,$0.000190
Bezop,$0.003299
Bitcoin Free Cash,$0.088197
iTicoin,$5.77
Helix,$0.005828
Lethean,$0.000210
Matchpool,$0.002202
Yocoin,$0.000407
eXPerience Chain,$0.000002
Maecenas,$0.002522
ICE ROCK MINING,$0.010327
GravityCoin,$0.023499
Gravity,$0.000008
Social Send,$0.002947
HOQU,$0.000979
Cashhand,$0.002098
Billionaire Token,$0.052778
Kingdom Game 4.0,$0.040645
CryptoAds Marketplace,$0.009196
Webflix Token,$0.000235
POPCHAIN,$0.000172
TOKPIE,$0.007812
PTON,$0.000010
iDealCash,$0.000105
UpToken,$0.000779
LOCIcoin,$0.001239
KanadeCoin,$0.000066
Megacoin,$0.003776
Energo,$0.000244
MMOCoin,$0.002118
ArdCoin,$0.000524
PiplCoin,$0.000839
BitStash,$0.000051
BoutsPro,$0.001887
Fire Lotto,$0.003853
ZCore,$0.018582
TAGZ5,$0.000509
Signals Network,$0.001358
adToken,$0.000144
Relex,$0.000075
CryptoCarbon,$0.005768
Raise,$0.009323
Suretly,$0.575017
Bounty0x,$0.000598
MTC Mesh Network,$0.000306
EXMR FDN,$0.019966
SF Capital,$0.001363
Zippie,$0.000680
Limitless VIP,$0.000105
TEAM (TokenStars),$0.011207
SwiftCash,$0.000839
Maximine Coin,$0.000082
Vanta Network,$0.000061
GoldFund,$0.000808
MEXC Token,$0.000125
W Green Pay,$0.007311
Sharpay,$0.000038
Verify,$0.012445
Emerald Crypto,$0.006219
SWYFT,$0.177496
Leading Coin 4 Entrepreneurs,$0.082956
AiLink Token,$0.000024
BetterBetting,$0.000422
Synergy,$0.024855
Neuromorphic.io,$0.232344
ebakus,$0.001188
CROAT,$0.001468
InsaneCoin,$0.004825
PoSW Coin,$0.002517
KekCoin,$0.011117
BitBar,$2.51
Matrexcoin,$0.005349
Coinsuper Ecosystem Network,$0.000330
Bethereum,$0.000210
Parkgene,$0.000289
HyperQuant,$0.001582
FirstCoin,$0.003566
MicroMoney,$0.007428
Bonpay,$0.009544
Bolivarcoin,$0.007918
Pyrk,$0.010981
BlueCoin,$0.000210
Mainstream For The Underground,$0.000077
Narrative,$0.001476
Profile Utility Token,$0.002480
BlockCAT,$0.013239
EvenCoin,$0.003622
Bitnation,$0.000002
PRASM,$0.000050
Bigbom,$0.000328
Simple Software Solutions,$0.089354
Kobocoin,$0.004510
Scanetchain,$0.000132
PolypuX,$0.002743
MorCrypto Coin,$0.004824
BitSend,$0.003862
Zennies,$0.000105
BitClave,$0.000210
Blur,$0.018144
Garlicoin,$0.001796
Neutron,$0.002758
ETHPlus,$0.083862
LanaCoin,$0.000057
eBoost,$0.001068
Vidulum,$0.014691
BBSCoin,$7.49e-7
Artis Turba,$0.003611
LuckySevenToken,$0.001602
Peony,$0.017508
BLAST,$0.002292
Startcoin,$0.006532
Emphy,$0.021546
PEPS Coin,$0.002618
Truegame,$0.001236
Amino Network,$0.002031
Rupee,$0.002045
Lendingblock,$0.000129
KnoxFS,$0.000944
Silent Notary,$0.000001
Arionum,$0.000629
PWR Coin,$0.000042
Omnitude,$0.001527
BoatPilot Token,$0.001337
Transcodium,$0.003203
Veles,$0.077858
Monkey Project,$0.008705
Alpha Token,$0.003853
Giant,$0.011390
TCASH,$0.002695
Alt.Estate token,$0.000121
Ignition,$0.070910
OBITS,$0.006502
DABANKING,$0.018336
PLAAS FARMERS TOKEN,$0.006111
Civitas,$0.011327
Blocktix,$0.002307
PAL Network,$0.000210
Universe,$0.001049
Webcoin,$0.002030
RealChain,$0.000177
TrueVett,$0.000537
MktCoin,$0.000073
MARK.SPACE,$0.000069
Gentarium,$0.018774
BitRent,$0.000027
UNICORN Token,$0.000838
Bee Token,$0.000339
Fox Trading,$0.009972
The Currency Analytics,$0.000543
TENA,$0.032513
Aigang,$0.001185
Bitcoin CZ,$0.028320
Aditus,$0.000356
TrumpCoin,$0.012690
Dynamite,$0.217596
Litecoin Plus,$0.030414
DogeCash,$0.006607
BlitzPredict,$0.000326
Kurrent,$0.001363
Deutsche eMark,$0.001259
ImageCash,$0.017066
Bitcoin Token,$0.007566
MFCoin,$0.003883
PENG,$0.000010
GoldenPyrex,$0.008076
SRCOIN,$0.000016
Kind Ads Token,$0.001873
IXT,$0.007210
Elcoin,$0.007027
Catex Token,$0.000100
Mchain,$0.001683
CryptoBonusMiles,$0.000015
DOGEFI,$0.098712
Kuverit,$0.000034
Netko,$0.006922
AquariusCoin,$0.024751
Bitstar,$0.004090
CaixaPay,$0.000872
Ritocoin,$0.000054
Gossip Coin,$0.002281
Cryptonite,$0.000105
AdHive,$0.000513
Adelphoi,$0.003566
Autonio,$0.015818
PopularCoin,$0.000014
ParallelCoin,$0.232438
vSlice,$0.002202
FSBT API Token,$0.020912
FundRequest,$0.000750
ProxyNode,$0.000420
Ultragate,$0.007551
Utrum,$0.001120
Hurify,$0.000248
Bata,$0.012690
Cashpayz Token,$?
Carboncoin,$0.000105
PengolinCoin,$0.004119
Zetacoin,$0.000409
Donu,$0.013739
Advanced Technology Coin,$0.002412
Grimm,$0.001149
Paymon,$0.000004
INMAX,$0.026525
InterValue,$0.000523
Ethereum Gold Project,$0.000012
Kalkulus,$0.003671
HashNet BitEco,$0.002222
KIMCHI.finance,$0.004029
Elysian,$0.000692
HeartBout,$0.001210
SophiaTX,$0.000263
Anoncoin,$0.030414
WandX,$0.012066
Blocklancer,$0.000524
TagCoin,$0.008180
Arqma,$0.009649
Opal,$0.004090
wave edu coin,$0.000430
Acoin,$0.050550
Veros,$0.045451
HeroNode,$0.000039
Iridium,$0.003023
Rimbit,$0.000315
InvestFeed,$0.000315
Bela,$0.001259
Cheesecoin,$0.000147
SiaCashCoin,$0.000004
Eroscoin,$0.000315
CryptoSoul,$0.000218
ChartEx,$0.046543
Bitradio,$0.006293
CrypticCoin,$0.000049
PlayGame,$0.000057
Voise,$0.003094
AC3,$0.000105
Fireball,$2.37
Seal Network,$0.000106
Ifoods Chain,$0.000021
Bitgesell,$0.011070
Birdchain,$0.000338
BitWhite,$0.001478
Baz Token,$0.050055
Decentralized Asset Trading Platform,$0.000005
CDX Network,$0.001678
Business Credit Alliance Chain,$0.000117
Bitcloud,$0.001573
1X2 COIN,$0.000629
ACE (TokenStars),$0.004453
2GIVE,$0.000105
Agora,$0.001426
Digitalcoin,$0.001468
Ethereum Cash,$0.003461
MODEL-X-coin,$0.004300
PDATA,$?
Fiii,$0.000108
Privatix,$0.047511
LALA World,$0.000373
Bitcoin Zero,$0.001784
CYCLEAN,$0.000105
Commercium,$0.001154
Bitether,$0.001049
StrongHands Masternode,$0.339851
Hyper Speed Network,$0.000410
QUINADS,$0.000005
Elementeum,$0.009505
Bitcoin Red,$0.003461
EtherSportz,$0.018671
HollyWoodCoin,$0.002098
BTC Lite,$0.002622
PluraCoin,$0.000105
EveriToken,$0.001444
BitRewards,$0.000142
EZOOW,$0.000054
Asian Dragon,$0.000906
MojoCoin,$0.003776
InternationalCryptoX,$0.000086
CrowdWiz,$0.011000
TRAXIA,$0.000081
Datarius Credit,$0.000095
MultiCoinCasino,$0.009707
GlobalToken,$0.000419
CommunityGeneration,$0.000105
BitCoen,$0.006503
CaluraCoin,$0.003985
GCN Coin,$2.62e-7
Fantasy Sports,$0.005688
Thingschain,$0.000004
SkinCoin,$0.000506
Global Currency Reserve,$0.000420
ATBCoin,$0.001049
Connect Coin,$0.001122
OSA Token,$0.000031
ChessCoin,$0.000734
BlockMesh,$0.000158
PUBLYTO Token,$0.000065
Eternity,$0.004825
Naviaddress,$0.000176
InflationCoin,$0.000105
SONDER,$0.000085
WOLLO,$0.000046
Universal Currency,$0.002622
Thar Token,$0.001192
Regalcoin,$0.002937
DOWCOIN,$0.003476
ETHplode,$0.000934
FantasyGold,$0.002517
Ellaism,$0.002098
IFX24,$0.013424
XMCT,$0.000100
Social Activity Token,$0.000420
SelfSell,$0.000102
ATBCoin,$0.001049
DraftCoin,$0.004510
Xuez,$0.010278
PureVidz,$0.000315
More Coin,$0.019508
SuperCoin,$0.000734
RoBET,$0.055004
Cryptojacks,$0.000105
Knekted,$0.000038
UChain,$0.000125
AirWire,$0.000315
Freyrchain,$0.003389
Naviaddress,$0.000176
Storiqa,$0.000003
Octoin Coin,$0.067438
Bitcoin Fast,$0.002033
FUZE Token,$44.54
Diligence,$0.000330
Blockburn,$0.000032
Evil Coin,$0.001573
Apollon,$0.000231
OPCoinX,$0.000210
Blockparty (BOXX Token),$?
Rubies,$0.003356
NevaCoin,$0.006231
Photon,$0.000001
CustomContractNetwork,$0.000046
EtherInc,$0.000122
Global Crypto Alliance,$0.000420
Micromines,$0.000002
No BS Crypto,$0.000030
GuccioneCoin,$0.001468
XGOX,$0.000013
RPICoin,$0.000031
BitcoinV,$0.007626
EOS TRUST,$0.000054
Havy,$0.000028
Mobile Crypto Pay Coin,$0.003254
ZeusNetwork,$4.20e-7
Bitcoin Interest,$0.001573
KAASO,$0.000244
TOKYO,$0.000105
WABnetwork,$0.000002
nDEX,$0.000053
Bitcoin Adult,$0.000624
Titcoin,$0.000420
CYBR Token,$0.007489
PRiVCY,$0.001666
DeltaChain,$0.000037
Exosis,$0.060895
Coinchase Token,$0.000017
Origami,$0.005197
Adzcoin,$0.000524
StarterCoin,$0.000060
Cryptrust,$0.000037
Italian Lira,$0.000001
Iungo,$0.000734
BLOC.MONEY,$0.001573
VULCANO,$0.000105
SHPING,$0.000017
Cyber Movie Chain,$0.000001
IGToken,$0.000007
ROIyal Coin,$0.016361
PayCoin,$0.001783
High Voltage,$0.015942
Intelligent Trading Foundation,$0.002412
Herbalist Token,$0.000002
ELTCOIN,$0.000261
Payfair,$0.000584
MESG,$0.004790
YENTEN,$0.000955
Asura Coin,$0.000105
Galilel,$0.000914
Impleum,$0.002832
Theresa May Coin,$0.000210
Elementrem,$0.000839
GoldBlocks,$0.001468
Stellar Classic,$0.000027
VoteCoin,$0.000210
Arepacoin,$0.001369
Linfinity,$0.000025
JSECOIN,$0.000082
Italo,$0.003826
XDNA,$0.002856
GoPower,$0.000275
Ethouse,$0.000297
PYRO Network,$0.000027
ANON,$0.002937
Inex Project,$0.000003
Moin,$0.002307
Arion,$0.001678
ArbitrageCT,$0.000105
Waletoken,$0.000001
Guaranteed Ethurance Token Extra,$0.000071
Klimatas,$0.029388
Tourist Token,$0.000030
SmartCoin,$0.000734
SpreadCoin,$0.001888
BitStation,$0.000004
Cream,$0.000455
RefToken,$0.173385
Desire,$0.001993
FidexToken,$0.000027
Zurcoin,$0.000210
SteepCoin,$0.000105
BitcoiNote,$0.001573
Bitsum.money,$0.000058
Worldcore,$0.000105
KWHCoin,$0.000010
FuzzBalls,$0.003566
EthereumX,$0.000207
Save Environment Token,$0.014760
Jade Currency,$0.000621
CyberFM,$3.39e-7
Level Up Coin,$0.000061
Fivebalance,$0.000031
Bionic,$0.000031
Citadel,$0.001573
EUNOMIA,$0.000001
Dreamcoin,$0.006031
Guider,$0.000060
SCRIV NETWORK,$0.000673
MedicCoin,$0.000055
Thore Cash,$0.000302
Bitcoiin,$0.000315
Joint Ventures,$0.000743
Neural Protocol,$0.000002
SparksPay,$0.001746
Castle,$0.000839
BitNautic Token,$0.000839
ARAW,$0.000040
iBTC,$0.000315
PostCoin,$0.000944
Plus-Coin,$0.000033
UOS Network,$0.001097
Coin2.1,$0.000210
Bitcoin 21,$0.019298
Ether Kingdoms Token,$0.002011
VikkyToken,$0.000036
Streamit Coin,$0.001107
STRAKS,$0.000629
BERNcash,$0.000210
GeyserCoin,$0.011537
Magic Cube Coin,$0.000126
Digiwage,$0.000315
ShowHand,$2.38e-7
Carebit,$0.000094
GenesisX,$0.001363
Niobio Cash,$0.000103
Stipend,$0.001259
Daneel,$0.000695
Netrum,$0.005839
CyberMusic,$9.44e-7
Aricoin,$0.000105
ALAX,$0.000587
EnterCoin,$0.004300
EagleX,$0.000420
ClearPoll,$0.001783
Burger money,$0.495067
SnodeCoin,$0.003881
Biotron,$0.000210
Feellike,$0.083082
BitGuild PLAT,$0.000232
Ratecoin,$0.000105
GoHelpFund,$0.001049
SounDAC,$0.000839
PutinCoin,$0.000010
CCUniverse,$0.000015
Signatum,$0.000105
INDINODE,$0.000010
SkyHub Coin,$0.018320
TajCoin,$0.000629
Blakecoin,$0.000431
X-Coin,$0.000839
4NEW,$0.000183
Japan Content Token,$0.001018
Doge Token,$0.000001
Digital Money Bits,$0.000105
Helex,$0.157040
Bulleon,$0.009544
Onix,$0.000105
RightMesh,$0.002444
Zealium,$0.000734
Open Trading Network,$0.005244
wys Token,$0.000238
Galactrum,$0.001993
Spectrum,$0.000008
CPUchain,$0.000315
Provoco Token,$1.00e-8
Eva Cash,$0.011033
TravelNote,$0.004615
KUN,$4.95
BoostCoin,$0.000839
Phantomx,$0.000343
ParkByte,$0.002307
CryptoFlow,$0.000105
TokenDesk,$0.000554
bitJob,$0.000105
Luna Coin,$0.005349
ICOBID,$0.000105
MarteXcoin,$0.002098
Abitshadow Token,$0.000037
Agrolot,$0.000100
IBStoken,$0.013967
GINcoin,$0.001052
Kemacoin,$0.000346
Californium,$0.003985
Datacoin,$0.000210
Kabberry Coin,$0.000420
APR Coin,$0.000629
Crowdholding,$0.000034
Innovative Bioresearch Coin,$0.000103
FUTURAX,$0.000003
XOVBank,$0.000058
Kora Network Token,$0.000024
Couchain,$5.43e-7
Centurion,$0.000105
Helper Search Token,$0.014214
Shivers,$0.000210
PlatinumBAR,$0.000629
BriaCoin,$0.010000
Authorship,$?
MoneroV ,$0.002677
Zayedcoin,$0.001154
ARbit,$0.000629
Atheios,$0.000210
Bitcoinus,$2.00e-8
CFun,$0.000015
Escroco Emerald,$0.000056
WITChain,$0.000056
e-Chat,$0.000293
MustangCoin,$0.010488
Gold Poker,$0.001154
Ccore,$0.003873
Nyerium,$0.000210
P2P Global Network,$0.000149
Eurocoin,$0.000524
Dalecoin,$0.006398
Beacon,$0.012166
Innovative Bioresearch Classic,$0.000009
Mirai,$0.001765
Akroma,$0.000315
HYPNOXYS,$?
AmsterdamCoin,$0.000157
BitCoal,$0.001259
Xenoverse,$0.001049
Bitcoin Classic,$0.008966
BunnyToken,$0.000063
Trexcoin,$0.000005
Dollarcoin,$0.000524
ALL BEST ICO,$0.000028
Ragnarok,$0.000315
Gexan,$0.001888
Crystal Clear ,$0.000839
Coinonat,$0.000524
EVOS,$0.000420
Quebecoin,$0.000629
Peerguess,$0.000088
Natmin Pure Escrow,$0.000027
Spectiv,$0.000020
Independent Money System,$0.000629
VectorAI,$0.000315
Quantis Network,$0.000105
BowsCoin,$0.000734
MASTERNET,$0.000126
Staker,$0.002622
Nekonium,$0.000315
Decentralized Crypto Token,$0.000054
Cabbage,$0.000315
PAXEX,$0.000210
Alpha Coin,$0.000105
Litecred,$0.000315
SpeedCash,$0.006293
Fintab,$0.001268
JavaScript Token,$0.000451
MiloCoin,$0.000315
SongCoin,$0.000105
Dragon Option,$0.000027
Cointorox,$0.000191
InterCrone,$?
Veltor,$0.005978
CrevaCoin,$0.000105
KZ Cash,$0.002098
MNPCoin,$0.001468
Helpico,$0.135925
Rupaya,$0.000199
Stakinglab,$0.007551
LiteBitcoin,$0.000105
PosEx,$0.001049
Simmitri,$0.000042
Vivid Coin,$0.000378
YoloCash,$0.000095
Comet,$0.003042
BitMoney,$0.000068
Dash Green,$0.001122
Wild Beast Block,$0.012481
BenjiRolls,$0.000105
Cannation,$0.000839
Prime-XI,$0.000105
Qbic,$0.000360
Iconic,$0.003566
ICOCalendar.Today,$0.000003
BROTHER,$0.000105
TerraCredit,$0.006361
Storeum,$0.000007
iBank,$0.000315
Crystal Token,$0.003310
DNotes,$0.000014
Electrum Dark,$0.000363
PLNcoin,$0.000105
Bitvolt,$0.000105
LiteCoin Ultra,$0.001888
MoX,$0.000315
SocialCoin,$0.000105
Dollar International,$0.045271
Concoin,$0.001783
Secrets of Zurich,$0.000001
Project-X,"$16,883.78"
SONO,$0.000629
Flit Token,$2.86e-7
X12 Coin,$0.000083
Silverway,$0.000007
LitecoinToken,$1.00e-8
Soverain,$0.000109
PonziCoin,$0.000839
Save and Gain,$0.000210
Nibble,$0.001678
MoonSwap,$0.781032
999,$0.000002
Benz,$0.000075
Posscoin,$0.000003
Dinero,$0.000042
Argus,$0.000315
Abulaba,$0.000064
QYNO,$0.000315
WXCOINS,$0.000058
Dystem,$0.000021
HarmonyCoin,$0.000210
UltraNote Coin,$4.48e-7
Newton Coin Project,$0.000315
WETH,$340.59
eToro Euro,$1.17
eToro Pound Sterling,$1.27
Bitcoin Vault,$124.67
Pearl,$353.48
Golff,$1.90
WaykiChain Governance Coin,$0.016157
